datetime,category,BBTFImpact-Sideway_val/ATRSL1buf-Trend/ORDERINFO-BUY_PROFIT/TF-diffMid_Trend/TRADEINFO0-Gate/TRADEINFO1-Gate/TRADEINFO2-Gate/NEW_ORDER_OPEN-TradeAct/TRADEINFO3-Gate/TRADEINFO4-Gate/NEW_ORDER_CLOSE-TradeAct/TRADEINFO5-Gate,BBTFImpact-HTF_Drive_LTF_Sideway/ATRSL1buf-LV/ORDERINFO-BUY_LOTS/TF-BBUpDn/TRADEINFO0-TradeAct/TRADEINFO1-M30dn+M15up|act/TRADEINFO2-|act/NEW_ORDER_OPEN-OPEN_TICKET/TRADEINFO3-M5/TRADEINFO4-M5/NEW_ORDER_CLOSE-OPEN_TICKET/TRADEINFO5-M5,BBTFImpact-LTF_Drive_HTF_Fly/ATRSL1buf-Upper/ORDERINFO-BUY_TICKET_NUM/TF-trend/TRADEINFO0-Trade_act/TRADEINFO1-atrsl/TRADEINFO2-atrsl/NEW_ORDER_OPEN-OPEN_TYPE/TRADEINFO3-atrsl/TRADEINFO4-atrsl/NEW_ORDER_CLOSE-OPEN_Type/TRADEINFO5-atrsl,BBTFImpact-midline_Cluster/ATRSL1buf-Lower/ORDERINFO-BUYS/TF-diffMid/TRADEINFO0-pen/NEW_ORDER_OPEN-OPEN_LOTS/NEW_ORDER_CLOSE-OPEN_LOTS,BBTFImpact-line_seq_touch/ATRSL1buf-SLMid/ORDERINFO-SELL_PROFIT/TF-diffBBW/NEW_ORDER_OPEN-DEAL_PRICE/NEW_ORDER_CLOSE-OPEN_PRICE,BBTFImpact-line_seq_cross/ATRSL1buf-Val/ORDERINFO-SELL_LOTS/TF-WLV/NEW_ORDER_OPEN-FREEMARGIN/NEW_ORDER_CLOSE-OPEN_TIME,BBTFImpact-untouch_val/ORDERINFO-SELL_TICKET_NUM/TF-MidLV/NEW_ORDER_OPEN-MARGINREQUIRED/NEW_ORDER_CLOSE-CLOSED_TICKET,ORDERINFO-SELLS/TF-UppLV/NEW_ORDER_CLOSE-CLOSED_TYPE,ORDERINFO-TOTALORDERS/TF-LowLV/NEW_ORDER_CLOSE-CLOSED_LOT,TF-close/NEW_ORDER_CLOSE-CLOSED_PRICE,TF-high/NEW_ORDER_CLOSE-PROFIT,TF-low/NEW_ORDER_CLOSE-SWAP,NEW_ORDER_CLOSE-COMMISION,NEW_ORDER_CLOSE-FEE,NEW_ORDER_CLOSE-TOTAL_PROFIT,NEW_ORDER_CLOSE-TOTAL_SWAP,NEW_ORDER_CLOSE-LAST_PROFIT
~,H1,1.0,3.0,1.0,3.08,3.33,2.18,4695.1,4746.31,4643.89,,,,,,,,
~,TRADEINFO0,G0b-TOUCH,,0,,,,,,,,,,,,,,
~,NEW_ORDER_OPEN,[],44,BUY,0.01,4728.07,9854.85,100.0,,,,,,,,,,
~,BBTFImpact,{},{M5=1|M15=1|D1=1},{H4=1|D1=1|W1=1},{},{M5=0-9|M15=7-8|M30=0-9|H1=0-9|H4=0-9|D1=0-9|W1=0-9},{M5=0-20|M15=20-30|M30=0-30|H1=0-30|H4=0-30|D1=0-40|W1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=29-0|D1=0-0|W1=0-0},,,,,,,,,,
~,ATRSL1buf,2.0,4722.85,4733.54,4722.85,4727.98,2.7800000000000002,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.01.20 15:15,M15,5.0,2.0,1.0,0.1,-1.27,0.3,4728.23,4735.39,4721.08,4723.72,4723.72,4723.72,,,,,
~,TRADEINFO0,G0b-TOUCH,,0,,,,,,,,,,,,,,
~,BBTFImpact,{},{M5=1|M15=1|D1=1},{H4=1|D1=1|W1=1},{},{M5=0-6|M15=0-7|M30=0-9|H1=0-9|H4=0-19|D1=0-9|W1=0-9},{M5=0-20|M15=0-20|M30=0-30|H1=0-30|H4=0-30|D1=0-40|W1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0},,,,,,,,,,
~,ATRSL1buf,2.0,4722.85,4728.9,4722.85,4723.67,2.93,,,,,,,,,,,
~,ORDERINFO,-4.35,0.01,44,1,0.0,0.0,0,0,1,,,,,,,,
2026.01.20 15:30,M15,3.0,1.0,1.0,-0.04,0.77,0.33,4728.05,4735.82,4720.28,4719.36,4719.36,4719.36,,,,,
~,M30,1.0,2.0,1.0,2.12,-22.23,1.15,4717.73,4744.87,4690.59,,,,,,,,
~,TRADEINFO0,G0b-ATRSL,,1,,,,,,,,,,,,,,
~,BBTFImpact,{},{M5=1|M15=1|D1=1},{M15=1|H4=1|D1=1|W1=1},{},{M5=0-6|M15=0-7|M30=18-9|H1=0-9|H4=0-19|D1=0-9|W1=0-9},{M5=10-20|M15=10-20|M30=0-30|H1=0-30|H4=0-30|D1=0-40|W1=0-40},{M5=0-0|M15=0-0|M30=18-28|H1=0-0|H4=0-0|D1=0-0|W1=0-0},,,,,,,,,,
~,ATRSL1buf,1.0,4722.85,4722.85,4714.04,4719.35,3.75,,,,,,,,,,,
~,ORDERINFO,-8.71,0.01,44,1,0.0,0.0,0,0,1,,,,,,,,
2026.01.20 15:45,M15,5.0,0.0,1.0,0.14,0.07,0.3,4728.36,4735.5,4721.22,4729.82,4729.82,4729.82,,,,,
~,TRADEINFO0,G0b-TOUCH,,0,,,,,,,,,,,,,,
~,BBTFImpact,{},{M5=1|M15=1|D1=1},{H4=1|D1=1|W1=1},{},{M5=0-6|M15=0-6|M30=0-18|H1=0-9|H4=0-19|D1=0-9|W1=0-9},{M5=30-20|M15=30-20|M30=0-30|H1=0-30|H4=0-30|D1=0-40|W1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=29-0|D1=0-0|W1=0-0},,,,,,,,,,
~,ATRSL1buf,2.0,4719.57,4730.42,4719.57,4729.89,5.16,,,,,,,,,,,
~,ORDERINFO,1.75,0.01,44,1,0.0,0.0,0,0,1,,,,,,,,
2026.01.20 16:00,M15,5.0,0.0,1.0,0.45,3.63,0.35,4728.96,4737.2,4720.72,4737.12,4737.12,4737.12,,,,,
~,M30,1.0,2.0,1.0,2.67,-16.5,1.0,4720.77,4744.31,4697.22,,,,,,,,
~,H1,1.0,3.0,1.0,3.33,7.25,2.25,4698.39,4751.22,4645.55,,,,,,,,
~,H4,1.0,1.0,1.0,6.65,32.35,4.11,4647.14,4742.73,4551.55,,,,,,,,
~,TRADEINFO0,G0b-TOUCH,,0,,,,,,,,,,,,,,
~,BBTFImpact,{},{M5=1|M15=1|D1=1},{H4=1|D1=1|W1=1},{},{M5=0-6|M15=9-6|M30=0-18|H1=0-9|H4=9-19|D1=0-9|W1=0-9},{M5=40-30|M15=0-30|M30=0-30|H1=0-30|H4=30-40|D1=0-40|W1=0-40},{M5=0-0|M15=29-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0},,,,,,,,,,
~,ATRSL1buf,2.0,4725.22,4741.06,4725.22,4736.94,5.86,,,,,,,,,,,
~,ORDERINFO,9.05,0.01,44,1,0.0,0.0,0,0,1,,,,,,,,
2026.01.20 16:15,M15,5.0,1.0,1.0,0.64,5.17,0.43,4729.78,4740.04,4719.53,4740.49,4740.49,4740.49,,,,,
~,TRADEINFO0,G6-SHRINK,,1,0.75|,,,,,,,,,,,,,
~,TRADEINFO1,G5,,,,,,,,,,,,,,,,
~,TRADEINFO2,G5-NONE,0,0,,,,,,,,,,,,,,
~,BBTFImpact,{},{M5=1|M15=1|D1=1},{M15=1|M30=1|H4=1|D1=1|W1=1},{},{M5=9-6|M15=0-9|M30=0-18|H1=0-9|H4=0-9|D1=0-9|W1=0-9},{M5=0-30|M15=40-30|M30=0-30|H1=0-30|H4=0-30|D1=0-40|W1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=29-0|D1=0-0|W1=0-0},,,,,,,,,,
~,ATRSL1buf,2.0,4729.18,4751.31,4729.18,4740.36,7.15,,,,,,,,,,,
~,ORDERINFO,12.42,0.01,44,1,0.0,0.0,0,0,1,,,,,,,,
2026.01.20 16:30,M15,1.0,1.0,1.0,0.81,12.77,0.61,4730.85,4745.37,4716.32,4751.33,4751.33,4751.33,,,,,
~,M30,1.0,0.0,1.0,2.98,-4.21,0.99,4723.98,4747.28,4700.69,,,,,,,,
~,TRADEINFO0,G6-SHRINK,,1,0.75|,,,,,,,,,,,,,
~,TRADEINFO1,G5,,,,,,,,,,,,,,,,
~,TRADEINFO2,G5-NONE,0,0,,,,,,,,,,,,,,
~,BBTFImpact,{},{M15=1|D1=1},{M15=1|M30=1|H4=1|D1=1|W1=1},{},{M5=0-9|M15=0-9|M30=0-9|H1=0-9|H4=0-9|D1=0-9|W1=0-9},{M5=40-30|M15=0-40|M30=40-30|H1=40-30|H4=40-30|D1=0-40|W1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-29|D1=0-0|W1=0-0},,,,,,,,,,
~,ATRSL1buf,2.0,4735.06,4751.31,4735.06,4749.95,7.45,,,,,,,,,,,
~,ORDERINFO,23.26,0.01,44,1,0.0,0.0,0,0,1,,,,,,,,
2026.01.20 16:45,M15,1.0,1.0,1.0,0.15,1.22,0.53,4730.46,4742.89,4718.02,4738.04,4738.04,4738.04,,,,,
~,TRADEINFO0,G6-SHRINK,,1,0.75|,,,,,,,,,,,,,
~,TRADEINFO1,G5,,,,,,,,,,,,,,,,
~,TRADEINFO2,G5-NONE,0,1,,,,,,,,,,,,,,
~,BBTFImpact,{},{M15=1|D1=1},{M15=1|M30=1|H4=1|D1=1|W1=1},{},{M5=0-8|M15=0-9|M30=0-9|H1=0-9|H4=0-9|D1=0-9|W1=0-9},{M5=0-30|M15=0-30|M30=0-30|H1=0-30|H4=0-30|D1=0-40|W1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0},,,,,,,,,,
~,ATRSL1buf,1.0,4748.59,4748.59,4721.4,4737.31,8.53,,,,,,,,,,,
~,ORDERINFO,9.97,0.01,44,1,0.0,0.0,0,0,1,,,,,,,,
2026.01.20 17:00,M15,5.0,1.0,1.0,0.39,3.04,0.56,4730.85,4744.0,4717.69,4740.74,4740.74,4740.74,,,,,
~,M30,1.0,2.0,1.0,2.11,-9.39,0.81,4725.57,4744.66,4706.48,,,,,,,,
~,H1,1.0,3.0,1.0,3.36,6.5600000000000005,2.33,4701.9,4756.79,4647.01,,,,,,,,
~,TRADEINFO0,G6-SHRINK,,1,0.75|,,,,,,,,,,,,,
~,TRADEINFO1,G5,,,,,,,,,,,,,,,,
~,TRADEINFO2,G5-NONE,0,1,,,,,,,,,,,,,,
~,BBTFImpact,{},{M15=1|D1=1},{M15=1|M30=1|H4=1|D1=1|W1=1},{},{M5=0-8|M15=0-9|M30=0-9|H1=0-9|H4=19-9|D1=0-9|W1=0-9},{M5=0-30|M15=0-30|M30=0-30|H1=0-30|H4=0-30|D1=0-40|W1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=19-0|D1=0-0|W1=0-0},,,,,,,,,,
~,ATRSL1buf,1.0,4748.59,4748.59,4722.68,4740.08,8.7,,,,,,,,,,,
~,ORDERINFO,12.67,0.01,44,1,0.0,0.0,0,0,1,,,,,,,,
2026.01.20 17:15,M15,5.0,1.0,1.0,0.7,5.17,0.63,4731.7,4746.6,4716.8,4744.6,4744.6,4744.6,,,,,
~,TRADEINFO0,G6-SHRINK,,1+M5,0.75|,,,,,,,,,,,,,
~,TRADEINFO1,G5,,,,,,,,,,,,,,,,
~,TRADEINFO2,G5-NONE,0,1,,,,,,,,,,,,,,
~,BBTFImpact,{},{M15=1|D1=1},{M30=1|H4=1|D1=1|W1=1},{},{M5=0-8|M15=9-9|M30=9-9|H1=0-9|H4=0-19|D1=0-9|W1=0-9},{M5=0-30|M15=30-40|M30=30-40|H1=0-30|H4=0-40|D1=0-40|W1=0-40},{M5=0-0|M15=0-0|M30=19-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0},,,,,,,,,,
~,ATRSL1buf,1.0,4748.59,4748.59,4729.89,4744.78,7.76,,,,,,,,,,,
~,ORDERINFO,16.53,0.01,44,1,0.0,0.0,0,0,1,,,,,,,,
2026.01.20 17:30,M15,5.0,0.0,1.0,-0.14,1.01,0.59,4731.01,4744.97,4717.06,4723.83,4723.83,4723.83,,,,,
~,M30,1.0,2.0,1.0,0.9,-9.93,0.68,4726.24,4742.35,4710.12,,,,,,,,
~,TRADEINFO0,G6-SHRINK,,1+M5,0.75|,,,,,,,,,,,,,
~,TRADEINFO1,G5,,,,,,,,,,,,,,,,
~,TRADEINFO2,G5-NONE,0,1,,,,,,,,,,,,,,
~,BBTFImpact,{},{M15=1|D1=1},{M30=1|H4=1|D1=1|W1=1},{},{M5=0-7|M15=0-9|M30=0-9|H1=0-9|H4=0-9|D1=0-9|W1=0-9},{M5=0-10|M15=0-20|M30=20-30|H1=0-30|H4=0-30|D1=0-40|W1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-29|D1=0-0|W1=0-0},,,,,,,,,,
~,ATRSL1buf,1.0,4739.99,4739.99,4712.29,4722.63,8.68,,,,,,,,,,,
~,ORDERINFO,-4.24,0.01,44,1,0.0,0.0,0,0,1,,,,,,,,
2026.01.20 17:45,M15,5.0,0.0,1.0,0.37,-0.97,0.56,4731.66,4745.01,4718.31,4732.88,4732.88,4732.88,,,,,
~,TRADEINFO0,G6-SHRINK,,1,0.75|,,,,,,,,,,,,,
~,TRADEINFO1,G5,,,,,,,,,,,,,,,,
~,TRADEINFO2,G5-NONE,0,1,,,,,,,,,,,,,,
~,BBTFImpact,{},{M15=1|D1=1},{M15=1|M30=1|H4=1|D1=1|W1=1},{},{M5=0-6|M15=8-7|M30=8-7|H1=0-9|H4=9-9|D1=0-9|W1=0-9},{M5=0-20|M15=30-20|M30=30-20|H1=0-30|H4=0-30|D1=0-40|W1=0-40},{M5=0-0|M15=0-0|M30=0-27|H1=0-0|H4=0-0|D1=0-0|W1=0-0},,,,,,,,,,
~,ATRSL1buf,1.0,4739.99,4739.99,4717.39,4733.08,7.84,,,,,,,,,,,
~,ORDERINFO,4.8100000000000005,0.01,44,1,0.0,0.0,0,0,1,,,,,,,,
2026.01.20 18:00,M15,5.0,3.0,1.0,0.65,-0.6,0.56,4732.38,4745.63,4719.12,4737.59,4737.59,4737.59,,,,,
~,M30,1.0,0.0,1.0,1.28,-2.92,0.66,4727.88,4743.39,4712.38,,,,,,,,
~,H1,1.0,3.0,1.0,3.2,2.6,2.34,4704.87,4759.8,4649.94,,,,,,,,
~,TRADEINFO0,G6-SHRINK,,1,0.75|,,,,,,,,,,,,,
~,TRADEINFO1,G5,,,,,,,,,,,,,,,,
~,TRADEINFO2,G5-ENTRY,,,,,,,,,,,,,,,,
~,TRADEINFO3,G4c-M15OPP,,,,,,,,,,,,,,,,
~,TRADEINFO4,G6-REV,2|act:7,1,,,,,,,,,,,,,,
~,NEW_ORDER_CLOSE,[],44,BUY,0.01,4728.07,2026.01.20 15:00:04,45,SELL,0.01,4738.58,10.51,0.0,0.0,0.0,-133.45000000000002,-1.1900000000000002,-143.96
~,BBTFImpact,{},{M15=1|D1=1},{M15=1|M30=1|H4=1|D1=1|W1=1},{},{M5=0-6|M15=0-8|M30=0-8|H1=0-9|H4=0-9|D1=0-9|W1=0-9},{M5=30-20|M15=0-30|M30=0-30|H1=0-30|H4=0-30|D1=0-40|W1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0},,,,,,,,,,
~,ATRSL1buf,1.0,4739.99,4739.99,4723.24,4738.22,7.49,,,,,,,,,,,
~,ORDERINFO,9.52,0.01,44,1,0.0,0.0,0,0,1,,,,,,,,
2026.01.20 18:15,M15,1.0,3.0,1.0,0.69,1.54,0.57,4732.99,4746.5,4719.48,4741.43,4741.43,4741.43,,,,,
~,TRADEINFO0,G0d-COOL,,0,,,,,,,,,,,,,,
~,BBTFImpact,{},{M5=1|M15=1|D1=1},{M15=1|M30=1|H4=1|D1=1|W1=1},{},{M5=8-7|M15=0-8|M30=0-8|H1=0-9|H4=0-9|D1=0-9|W1=0-9},{M5=30-20|M15=0-30|M30=0-30|H1=0-30|H4=0-30|D1=0-40|W1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0},,,,,,,,,,
~,ATRSL1buf,2.0,4725.92,4756.89,4725.92,4741.41,7.74,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.01.20 18:30,M15,1.0,3.0,1.0,0.6,1.42,0.58,4733.52,4747.19,4719.84,4741.2,4741.2,4741.2,,,,,
~,M30,1.0,3.0,1.0,1.53,-4.88,0.6,4729.35,4743.53,4715.16,,,,,,,,
~,TRADEINFO0,G0d-COOL,,0,,,,,,,,,,,,,,
~,BBTFImpact,{},{M15=1|D1=1},{M15=1|M30=1|H1=1|H4=1|D1=1|W1=1},{},{M5=0-8|M15=0-8|M30=0-19|H1=0-9|H4=0-9|D1=0-9|W1=0-9},{M5=0-30|M15=0-30|M30=0-30|H1=0-30|H4=0-30|D1=0-40|W1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0},,,,,,,,,,
~,ATRSL1buf,2.0,4727.05,4754.84,4727.05,4740.94,6.95,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.01.20 18:45,M15,1.0,0.0,1.0,0.62,3.84,0.63,4734.24,4749.08,4719.41,4745.31,4745.31,4745.31,,,,,
~,TRADEINFO0,G0d-COOL,,0,,,,,,,,,,,,,,
~,BBTFImpact,{},{M15=1|D1=1},{M15=1|M30=1|H1=1|H4=1|D1=1|W1=1},{},{M5=0-8|M15=0-8|M30=0-19|H1=0-9|H4=0-19|D1=0-9|W1=0-9},{M5=0-30|M15=0-30|M30=0-40|H1=0-30|H4=0-40|D1=0-40|W1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0},,,,,,,,,,
~,ATRSL1buf,2.0,4734.46,4754.84,4734.46,4745.46,5.5,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.01.20 19:00,M15,1.0,1.0,1.0,1.1400000000000001,7.92,0.75,4735.68,4753.5,4717.86,4753.59,4753.59,4753.59,,,,,
~,M30,1.0,0.0,1.0,1.83,8.09,0.75,4731.58,4749.36,4713.8,,,,,,,,
~,H1,1.0,3.0,1.0,3.81,9.16,2.46,4708.94,4766.75,4651.13,,,,,,,,
~,TRADEINFO0,G0d-COOL,,0,,,,,,,,,,,,,,
~,BBTFImpact,{},{M15=1|D1=1},{M15=1|M30=1|H1=1|H4=1|D1=1|W1=1},{},{M5=0-9|M15=0-9|M30=0-19|H1=0-9|H4=0-19|D1=0-9|W1=0-9},{M5=0-30|M15=0-40|M30=0-40|H1=0-30|H4=0-40|D1=0-40|W1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0},,,,,,,,,,
~,ATRSL1buf,2.0,4743.28,4754.84,4743.28,4753.79,5.26,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.01.20 19:15,M15,1.0,1.0,1.0,1.28,6.08,0.79,4736.8,4755.48,4718.13,4754.01,4754.01,4754.01,,,,,
~,TRADEINFO0,G0d-COOL,,0,,,,,,,,,,,,,,
~,BBTFImpact,{},{D1=1},{M15=1|M30=1|H1=1|H4=1|D1=1|W1=1},{},{M5=0-9|M15=9-9|M30=0-9|H1=0-9|H4=0-19|D1=0-9|W1=0-9},{M5=0-30|M15=0-30|M30=40-30|H1=0-30|H4=0-40|D1=0-40|W1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0},,,,,,,,,,
~,ATRSL1buf,2.0,4743.92,4754.84,4743.92,4753.74,4.91,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.01.20 19:30,M15,1.0,0.0,1.0,1.42,4.11,0.83,4738.24,4757.93,4718.54,4755.11,4755.11,4755.11,,,,,
~,M30,1.0,3.0,1.0,1.81,7.5,0.81,4733.3,4752.39,4714.2,,,,,,,,
~,TRADEINFO0,G7-NEUTRAL,0,0,,,,,,,,,,,,,,
~,BBTFImpact,{},{D1=1},{M15=1|M30=1|H1=1|H4=1|D1=1|W1=1},{},{M5=0-9|M15=0-9|M30=0-9|H1=0-9|H4=0-19|D1=0-9|W1=0-9},{M5=0-30|M15=0-30|M30=0-40|H1=0-30|H4=0-40|D1=0-40|W1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0},,,,,,,,,,
~,ATRSL1buf,2.0,4746.01,4763.97,4746.01,4754.99,4.49,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.01.20 19:45,M15,1.0,3.0,1.0,1.45,3.88,0.87,4739.68,4760.28,4719.08,4756.62,4756.62,4756.62,,,,,
~,TRADEINFO0,G7-NEUTRAL,0,0,,,,,,,,,,,,,,
~,BBTFImpact,{},{D1=1},{M15=1|M30=1|H1=1|H4=1|D1=1|W1=1},{},{M5=0-9|M15=0-9|M30=0-9|H1=0-9|H4=0-19|D1=0-9|W1=0-9},{M5=0-30|M15=0-30|M30=0-40|H1=0-30|H4=0-40|D1=0-40|W1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0},,,,,,,,,,
~,ATRSL1buf,2.0,4748.0,4762.54,4748.0,4756.6,4.3,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.01.20 20:00,M15,1.0,3.0,1.0,1.7,2.2800000000000002,0.9,4741.41,4762.66,4720.16,4759.28,4759.28,4759.28,,,,,
~,M30,1.0,1.0,1.0,1.94,8.51,0.91,4735.35,4757.0,4713.7,,,,,,,,
~,H1,1.0,3.0,1.0,4.36,5.33,2.51,4713.35,4772.61,4654.08,,,,,,,,
~,H4,1.0,1.0,1.0,7.83,38.46,4.55,4655.26,4761.06,4549.45,,,,,,,,
~,TRADEINFO0,G7-NEUTRAL,0,0,,,,,,,,,,,,,,
~,BBTFImpact,{},{D1=1},{M15=1|M30=1|H1=1|H4=1|D1=1|W1=1},{},{M5=0-9|M15=0-9|M30=0-9|H1=0-9|H4=9-19|D1=0-9|W1=0-9},{M5=0-30|M15=0-30|M30=0-40|H1=0-30|H4=30-40|D1=0-40|W1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0},,,,,,,,,,
~,ATRSL1buf,2.0,4750.81,4762.54,4750.81,4759.37,4.28,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.01.20 20:15,M15,1.0,3.0,1.0,2.11,-0.82,0.91,4743.66,4765.22,4722.1,4763.28,4763.28,4763.28,,,,,
~,TRADEINFO0,G7-NEUTRAL,0,0,,,,,,,,,,,,,,
~,BBTFImpact,{},{D1=1},{M15=1|M30=1|H1=1|H4=1|D1=1|W1=1},{},{M5=0-19|M15=9-9|M30=0-9|H1=0-9|H4=0-9|D1=0-9|W1=0-9},{M5=0-30|M15=30-40|M30=0-40|H1=0-30|H4=0-40|D1=0-40|W1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0},,,,,,,,,,
~,ATRSL1buf,2.0,4755.7,4771.07,4755.7,4763.45,3.88,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.01.20 20:30,M15,1.0,3.0,1.0,1.9300000000000002,-3.75,0.87,4745.57,4766.19,4724.95,4761.54,4761.54,4761.54,,,,,
~,M30,1.0,1.0,1.0,1.88,8.37,1.03,4737.4,4761.82,4712.98,,,,,,,,
~,TRADEINFO0,G7-NEUTRAL,0,0,,,,,,,,,,,,,,
~,BBTFImpact,{},{M5=1|D1=1},{M15=1|M30=1|H1=1|H4=1|D1=1|W1=1},{},{M5=0-9|M15=0-9|M30=9-9|H1=0-9|H4=0-9|D1=0-9|W1=0-9},{M5=0-30|M15=0-30|M30=30-40|H1=0-30|H4=0-40|D1=0-40|W1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0},,,,,,,,,,
~,ATRSL1buf,2.0,4758.36,4768.47,4758.36,4761.24,3.61,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.01.20 20:45,M15,1.0,3.0,1.0,1.25,-0.86,0.85,4746.75,4766.97,4726.52,4757.8,4757.8,4757.8,,,,,
~,TRADEINFO0,G6-SHRINK,,0+M5,0.9|,,,,,,,,,,,,,
~,TRADEINFO1,G5,,,,,,,,,,,,,,,,
~,TRADEINFO2,G5-NONE,0,1,,,,,,,,,,,,,,
~,BBTFImpact,{},{M5=1|D1=1},{M30=1|H1=1|H4=1|D1=1|W1=1},{},{M5=7-9|M15=0-9|M30=0-9|H1=0-9|H4=0-9|D1=0-9|W1=0-9},{M5=20-30|M15=0-30|M30=0-30|H1=0-30|H4=0-30|D1=0-40|W1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0},,,,,,,,,,
~,ATRSL1buf,1.0,4764.35,4764.35,4750.75,4757.55,3.4,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.01.20 21:00,M15,1.0,3.0,1.0,0.95,2.19,0.87,4747.64,4768.28,4727.01,4759.38,4759.38,4759.38,,,,,
~,M30,1.0,3.0,1.0,1.6,6.09,1.06,4738.82,4764.02,4713.61,,,,,,,,
~,H1,1.0,3.0,1.0,4.44,-0.79,2.51,4717.81,4777.02,4658.61,,,,,,,,
~,TRADEINFO0,G6-SHRINK,,0+M5,0.9|,,,,,,,,,,,,,
~,TRADEINFO1,G5,,,,,,,,,,,,,,,,
~,TRADEINFO2,G5-WEAK,0,1,,,,,,,,,,,,,,
~,BBTFImpact,{},{M5=1|D1=1},{M30=1|H1=1|H4=1|D1=1|W1=1},{},{M5=8-7|M15=0-9|M30=0-9|H1=0-9|H4=0-9|D1=0-9|W1=0-9},{M5=30-20|M15=0-30|M30=0-30|H1=0-30|H4=0-30|D1=0-40|W1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=29-0|D1=0-0|W1=0-0},,,,,,,,,,
~,ATRSL1buf,1.0,4761.54,4761.54,4752.6,4759.48,3.6,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.01.20 21:15,M15,1.0,3.0,1.0,0.68,2.44,0.89,4748.28,4769.39,4727.16,4759.31,4759.31,4759.31,,,,,
~,TRADEINFO0,G7-NEUTRAL,0,1,,,,,,,,,,,,,,
