datetime,category,TF-diffMid_Trend/BBTFImpact-HTF_Drive_LTF_Sideway/ATRSL1buf-Trend/ORDERINFO-BUY_PROFIT/NEW_ORDER_OPEN-TradeAct/NEW_ORDER_CLOSE-TradeAct,TF-BBUpDn/BBTFImpact-LTF_Drive_HTF_Fly/ATRSL1buf-LV/ORDERINFO-BUY_LOTS/NEW_ORDER_OPEN-OPEN_TICKET/NEW_ORDER_CLOSE-OPEN_TICKET,TF-trend/BBTFImpact-midline_Cluster/ATRSL1buf-Upper/ORDERINFO-BUY_TICKET_NUM/NEW_ORDER_OPEN-OPEN_TYPE/NEW_ORDER_CLOSE-OPEN_Type,TF-diffMid/BBTFImpact-line_seq_touch/ATRSL1buf-Lower/ORDERINFO-BUYS/NEW_ORDER_OPEN-OPEN_LOTS/NEW_ORDER_CLOSE-OPEN_LOTS,TF-diffBBW/BBTFImpact-line_seq_cross/ATRSL1buf-SLMid/ORDERINFO-SELL_PROFIT/NEW_ORDER_OPEN-DEAL_PRICE/NEW_ORDER_CLOSE-OPEN_PRICE,TF-WLV/BBTFImpact-untouch_val/ATRSL1buf-Val/ORDERINFO-SELL_LOTS/NEW_ORDER_OPEN-FREEMARGIN/NEW_ORDER_CLOSE-OPEN_TIME,TF-MidLV/ORDERINFO-SELL_TICKET_NUM/NEW_ORDER_OPEN-MARGINREQUIRED/NEW_ORDER_CLOSE-CLOSED_TICKET,TF-UppLV/ORDERINFO-SELLS/NEW_ORDER_CLOSE-CLOSED_TYPE,TF-LowLV/ORDERINFO-TOTALORDERS/NEW_ORDER_CLOSE-CLOSED_LOT,TF-close/NEW_ORDER_CLOSE-CLOSED_PRICE,TF-high/NEW_ORDER_CLOSE-PROFIT,TF-low/NEW_ORDER_CLOSE-SWAP,NEW_ORDER_CLOSE-COMMISION,NEW_ORDER_CLOSE-FEE,NEW_ORDER_CLOSE-TOTAL_PROFIT,NEW_ORDER_CLOSE-TOTAL_SWAP,NEW_ORDER_CLOSE-LAST_PROFIT
2026.04.06 07:55,M5,1.0,0.0,1.0,1.21,4.05,0.72,4641.45,4658.25,4624.65,4656.16,4656.16,4656.16,,,,,
~,BBTFImpact,{M5=1|M15=1|M30=1|H1=1|H4=1|D1=1},{M15=1|H1=1|H4=1|W1=1},"[6.41, 8.67, 5.24]",{M5=9-8|M15=0-8|M30=0-8|H1=0-8|H4=0-7|D1=0-7|W1=0-7|MN1=0-0},{M5=0-30|M15=0-30|M30=0-30|H1=0-30|H4=0-20|D1=0-20|W1=0-20|MN1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=27-0|D1=0-0|W1=0-0|MN1=0-0},,,,,,,,,,,
~,ATRSL1buf,2.0,4647.46,4665.2,4647.46,4656.33,4.44,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.04.06 08:00,M5,1.0,3.0,1.0,1.52,2.54,0.76,4643.03,4660.66,4625.41,4659.15,4659.15,4659.15,,,,,
~,M15,1.0,3.0,1.0,2.11,2.4,1.1400000000000001,4637.38,4663.79,4610.97,4659.15,4659.15,4659.15,,,,,
~,M30,4.0,0.0,2.0,0.3,1.6600000000000001,1.6400000000000001,4644.25,4682.34,4606.17,,,,,,,,
~,H1,1.0,3.0,1.0,1.3,2.63,1.78,4642.07,4683.41,4600.72,,,,,,,,
~,H4,1.0,2.0,1.0,7.2,-68.67,5.47,4665.18,4792.68,4537.68,,,,,,,,
~,BBTFImpact,{M5=1|M15=1|M30=1|H1=1|H4=1|D1=1},{M15=1|M30=1|H1=1|H4=1|W1=1},"[5.65, 6.87, 4.6899999999999995]",{M5=0-9|M15=0-8|M30=0-8|H1=0-8|H4=17-7|D1=0-7|W1=0-7|MN1=0-0},{M5=0-30|M15=0-30|M30=0-30|H1=0-30|H4=0-20|D1=0-20|W1=0-20|MN1=0-40},,,,,,,,,,,,
~,ATRSL1buf,2.0,4650.76,4665.2,4650.76,4659.76,4.5,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.04.06 08:05,M5,1.0,3.0,1.0,1.56,5.14,0.82,4644.68,4663.83,4625.52,4663.02,4663.02,4663.02,,,,,
~,BBTFImpact,{M15=1|M30=1|H1=1|H4=1|D1=1},{M15=1|M30=1|H1=1|H4=1|W1=1},"[7.3, 6.87, 4.6899999999999995]",{M5=0-9|M15=9-8|M30=0-8|H1=0-8|H4=0-17|D1=0-7|W1=0-7|MN1=0-0},{M5=0-30|M15=0-30|M30=0-30|H1=0-30|H4=0-20|D1=0-20|W1=0-20|MN1=0-40},{M5=0-0|M15=29-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=27-0|MN1=0-0},,,,,,,,,,,
~,ATRSL1buf,2.0,4654.62,4665.2,4654.62,4663.38,4.38,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.04.06 08:10,M5,1.0,0.0,1.0,2.09,7.08,0.93,4646.95,4668.51,4625.39,4670.95,4670.95,4670.95,,,,,
~,BBTFImpact,{M15=1|M30=1|H1=1|H4=1|D1=1},{M15=1|M30=1|H1=1|H4=1|W1=1},"[9.57, 6.87, 4.6899999999999995]",{M5=0-9|M15=0-9|M30=0-8|H1=0-8|H4=8-17|D1=0-7|W1=8-7|MN1=0-0},{M5=40-30|M15=40-30|M30=0-30|H1=0-30|H4=30-20|D1=0-20|W1=30-20|MN1=0-40},{M5=0-0|M15=0-29|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=28-27|MN1=0-0},,,,,,,,,,,
~,ATRSL1buf,2.0,4662.4,4680.12,4662.4,4671.26,4.43,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.04.06 08:15,M5,1.0,0.0,1.0,2.12,6.88,1.02,4649.2,4672.96,4625.43,4673.7,4673.7,4673.7,,,,,
~,M15,1.0,3.0,1.0,2.92,8.89,1.3,4640.72,4670.8,4610.65,4673.7,4673.7,4673.7,,,,,
~,BBTFImpact,{M30=1|H1=1|H4=1|D1=1},{M15=1|M30=1|H1=1|H4=1|W1=1},"[8.47, 3.5300000000000002, 1.34]",{M5=0-9|M15=0-9|M30=0-8|H1=0-8|H4=0-8|D1=0-7|W1=0-8|MN1=0-0},{M5=0-40|M15=0-40|M30=0-30|H1=0-30|H4=0-30|D1=0-20|W1=0-30|MN1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=28-28|MN1=0-0},,,,,,,,,,,
~,ATRSL1buf,2.0,4665.36,4680.12,4665.36,4674.48,4.5600000000000005,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.04.06 08:20,M5,1.0,3.0,1.0,2.4,4.73,1.09,4651.7,4677.01,4626.38,4677.31,4677.31,4677.31,,,,,
~,BBTFImpact,{M30=1|H1=1|H4=1|D1=1},{M15=1|M30=1|H1=1|H4=1|W1=1},"[10.98, 3.5300000000000002, 1.34]",{M5=0-9|M15=0-9|M30=0-8|H1=0-8|H4=0-8|D1=0-7|W1=0-8|MN1=0-0},{M5=0-40|M15=0-40|M30=0-30|H1=0-30|H4=0-30|D1=0-20|W1=0-30|MN1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=28-28|MN1=0-0},,,,,,,,,,,
~,ATRSL1buf,2.0,4669.01,4680.12,4669.01,4677.91,4.45,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.04.06 08:25,M5,1.0,3.0,1.0,2.04,0.88,1.07,4653.56,4678.38,4628.73,4673.61,4673.61,4673.61,,,,,
~,BBTFImpact,{M30=1|H1=1|H4=1|D1=1},{M15=1|M30=1|H1=1|H4=1|W1=1},"[12.84, 3.5300000000000002, 1.34]",{M5=9-9|M15=0-9|M30=0-8|H1=0-8|H4=0-8|D1=0-7|W1=0-8|MN1=0-0},{M5=30-40|M15=0-40|M30=0-30|H1=0-30|H4=0-30|D1=0-20|W1=0-30|MN1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=28-28|MN1=0-0},,,,,,,,,,,
~,ATRSL1buf,2.0,4669.01,4680.12,4669.01,4673.76,5.0,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.04.06 08:30,M5,1.0,3.0,1.0,1.58,-2.71,1.02,4654.98,4678.7,4631.26,4667.6,4667.6,4667.6,,,,,
~,M15,1.0,3.0,1.0,2.77,-3.4,1.25,4643.45,4672.59,4614.32,4667.6,4667.6,4667.6,,,,,
~,M30,5.0,1.0,2.0,0.29,2.51,1.7,4645.0,4684.59,4605.41,,,,,,,,
~,BBTFImpact,{H1=1|H4=1|D1=1},{M15=1|M30=1|H1=1|H4=1|W1=1},"[11.52, 1.55, 1.3900000000000001]",{M5=0-9|M15=9-9|M30=0-8|H1=0-8|H4=0-8|D1=0-7|W1=7-8|MN1=0-0},{M5=0-30|M15=30-40|M30=0-30|H1=0-30|H4=0-30|D1=0-20|W1=20-30|MN1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=17-28|MN1=0-0},,,,,,,,,,,
~,ATRSL1buf,1.0,4678.22,4678.22,4656.98,4667.6,5.31,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.04.06 08:35,M5,1.0,3.0,1.0,1.44,-2.75,0.99,4656.38,4679.38,4633.37,4667.51,4667.51,4667.51,,,,,
~,BBTFImpact,{M5=1|H1=1|H4=1|D1=1},{M15=1|M30=1|H1=1|H4=1|W1=1},"[12.92, 1.55, 1.3900000000000001]",{M5=0-9|M15=0-9|M30=0-8|H1=0-8|H4=0-8|D1=0-7|W1=0-7|MN1=0-0},{M5=0-30|M15=0-30|M30=0-30|H1=0-30|H4=0-30|D1=0-20|W1=0-20|MN1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=27-0|MN1=0-0},,,,,,,,,,,
~,ATRSL1buf,1.0,4677.24,4677.24,4656.98,4666.79,5.22,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.04.06 08:40,M5,1.0,3.0,1.0,1.09,-1.54,0.97,4657.44,4680.03,4634.84,4665.9,4665.9,4665.9,,,,,
~,BBTFImpact,{M5=1|H1=1|H4=1|D1=1},{M15=1|M30=1|H1=1|H4=1|W1=1},"[13.98, 1.55, 1.3900000000000001]",{M5=0-9|M15=0-9|M30=0-8|H1=0-8|H4=18-8|D1=0-7|W1=0-7|MN1=0-0},{M5=0-30|M15=0-30|M30=0-30|H1=0-30|H4=0-30|D1=0-20|W1=0-20|MN1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=18-0|D1=0-0|W1=27-27|MN1=0-0},,,,,,,,,,,
~,ATRSL1buf,1.0,4675.57,4675.57,4656.98,4665.55,5.01,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.04.06 08:45,M5,1.0,3.0,1.0,0.8,-2.56,0.94,4658.16,4680.06,4636.27,4661.73,4661.73,4661.73,,,,,
~,M15,1.0,3.0,1.0,2.03,-3.7,1.2,4645.36,4673.27,4617.46,4661.73,4661.73,4661.73,,,,,
~,BBTFImpact,{M5=1|H1=1|H4=1|D1=1},{M15=1|M30=1|H1=1|H4=1|W1=1},"[12.8, 0.37, 3.3]",{M5=0-9|M15=0-9|M30=0-8|H1=0-8|H4=7-18|D1=0-7|W1=0-7|MN1=0-0},{M5=0-30|M15=0-30|M30=0-30|H1=0-30|H4=20-30|D1=0-20|W1=0-20|MN1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=27-27|MN1=0-0},,,,,,,,,,,
~,ATRSL1buf,1.0,4671.88,4671.88,4656.98,4661.47,5.2,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.04.06 08:50,M5,1.0,0.0,1.0,0.72,-3.31,0.91,4658.87,4679.98,4637.75,4660.05,4660.05,4660.05,,,,,
~,BBTFImpact,{M5=1|H1=1|H4=1|D1=1},{M15=1|M30=1|H1=1|H4=1|W1=1},"[13.51, 0.37, 3.3]",{M5=0-9|M15=0-9|M30=0-8|H1=0-8|H4=0-7|D1=0-7|W1=0-7|MN1=0-0},{M5=0-30|M15=0-30|M30=0-30|H1=0-30|H4=0-20|D1=0-20|W1=0-20|MN1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=27-27|MN1=0-0},,,,,,,,,,,
~,ATRSL1buf,1.0,4670.22,4670.22,4656.98,4659.72,5.25,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.04.06 08:55,M5,1.0,3.0,1.0,1.15,-3.79,0.87,4660.17,4680.48,4639.86,4667.15,4667.15,4667.15,,,,,
~,BBTFImpact,{M5=1|H1=1|H4=1|D1=1},{M15=1|M30=1|H1=1|H4=1|W1=1},"[14.81, 0.37, 3.3]",{M5=0-9|M15=0-9|M30=0-8|H1=0-8|H4=8-7|D1=0-7|W1=0-7|MN1=0-0},{M5=0-30|M15=0-30|M30=0-30|H1=0-30|H4=30-20|D1=0-20|W1=0-20|MN1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=27-27|MN1=0-0},,,,,,,,,,,
~,ATRSL1buf,1.0,4670.22,4670.22,4656.98,4666.78,5.49,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.04.06 09:00,M5,1.0,2.0,1.0,0.48,-5.23,0.81,4660.27,4679.11,4641.43,4652.61,4652.61,4652.61,,,,,
~,M15,1.0,3.0,1.0,1.0,-1.94,1.17,4646.25,4673.46,4619.04,4652.61,4652.61,4652.61,,,,,
~,M30,2.0,2.0,2.0,-1.02,-8.74,1.5899999999999999,4643.6,4680.41,4606.78,,,,,,,,
~,H1,1.0,3.0,1.0,1.52,-3.52,1.77,4643.87,4684.96,4602.78,,,,,,,,
~,BBTFImpact,{M5=1|H1=1|H4=1|D1=1},{M30=1|H4=1|W1=1},"[14.02, 2.65, 2.38]",{M5=0-9|M15=0-9|M30=0-8|H1=0-8|H4=7-8|D1=0-7|W1=0-7|MN1=0-0},{M5=20-30|M15=0-30|M30=0-30|H1=0-30|H4=20-30|D1=0-20|W1=0-20|MN1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=27-27|MN1=0-0},,,,,,,,,,,
~,ATRSL1buf,1.0,4665.73,4665.73,4640.33,4653.03,6.35,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.04.06 09:05,M5,1.0,2.0,1.0,0.43,-4.61,0.78,4660.49,4678.69,4642.29,4652.78,4652.78,4652.78,,,,,
~,BBTFImpact,{M5=1|H1=1|H4=1|D1=1},{M30=1|H4=1|W1=1},"[14.24, 2.65, 2.38]",{M5=0-9|M15=0-9|M30=0-8|H1=0-8|H4=0-7|D1=0-7|W1=17-7|MN1=0-0},{M5=0-20|M15=0-30|M30=0-30|H1=0-30|H4=0-20|D1=0-20|W1=0-20|MN1=0-40},{M5=0-0|M15=0-0|M30=28-0|H1=0-0|H4=0-0|D1=0-0|W1=17-27|MN1=0-0},,,,,,,,,,,
~,ATRSL1buf,1.0,4664.99,4664.99,4640.33,4651.69,6.65,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.04.06 09:10,M5,1.0,2.0,1.0,0.61,-5.48,0.72,4661.26,4677.97,4644.56,4658.09,4658.09,4658.09,,,,,
~,BBTFImpact,{M5=1|H1=1|H4=1|D1=1},{M30=1|H4=1|W1=1},"[15.01, 2.65, 2.38]",{M5=0-9|M15=0-9|M30=18-8|H1=0-8|H4=7-7|D1=0-7|W1=0-17|MN1=0-0},{M5=0-20|M15=0-30|M30=0-30|H1=0-30|H4=0-20|D1=0-20|W1=0-20|MN1=0-40},{M5=0-0|M15=0-0|M30=18-28|H1=0-0|H4=0-0|D1=0-0|W1=0-0|MN1=0-0},,,,,,,,,,,
~,ATRSL1buf,1.0,4664.99,4664.99,4644.23,4657.69,6.73,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.04.06 09:15,M5,1.0,2.0,1.0,0.56,-3.7,0.68,4661.89,4677.69,4646.09,4661.03,4661.03,4661.03,,,,,
~,M15,1.0,3.0,1.0,1.45,-0.6,1.17,4647.71,4674.79,4620.62,4661.03,4661.03,4661.03,,,,,
~,BBTFImpact,{M5=1|M15=1|H1=1|H4=1|D1=1},{M30=1|H4=1|W1=1},"[14.18, 4.11, 3.84]",{M5=0-9|M15=0-9|M30=0-18|H1=0-8|H4=0-7|D1=0-7|W1=0-17|MN1=0-0},{M5=0-20|M15=0-30|M30=0-30|H1=0-30|H4=0-20|D1=0-20|W1=0-20|MN1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0|MN1=0-0},,,,,,,,,,,
~,ATRSL1buf,1.0,4664.99,4664.99,4648.18,4661.14,6.48,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.04.06 09:20,M5,1.0,2.0,1.0,0.5,-4.57,0.63,4662.35,4677.1,4647.61,4658.89,4658.89,4658.89,,,,,
~,BBTFImpact,{M5=1|M15=1|H1=1|H4=1|D1=1},{M30=1|H4=1|W1=1},"[14.65, 4.11, 3.84]",{M5=0-9|M15=0-9|M30=0-18|H1=0-8|H4=0-7|D1=0-7|W1=0-17|MN1=0-0},{M5=0-20|M15=0-30|M30=0-30|H1=0-30|H4=0-20|D1=0-20|W1=0-20|MN1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0|MN1=0-0},,,,,,,,,,,
~,ATRSL1buf,1.0,4664.99,4664.99,4648.18,4659.44,6.24,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.04.06 09:25,M5,5.0,2.0,1.0,0.29,-3.42,0.6,4662.55,4676.61,4648.49,4655.25,4655.25,4655.25,,,,,
~,BBTFImpact,{M5=1|M15=1|H1=1|H4=1|D1=1},{M30=1|H4=1|W1=1},"[14.84, 4.11, 3.84]",{M5=0-9|M15=0-9|M30=0-18|H1=0-8|H4=0-7|D1=0-7|W1=0-17|MN1=0-0},{M5=0-20|M15=0-30|M30=0-30|H1=0-30|H4=0-20|D1=0-20|W1=0-20|MN1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0|MN1=0-0},,,,,,,,,,,
~,ATRSL1buf,1.0,4664.99,4664.99,4648.18,4655.44,6.4,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.04.06 09:30,M5,5.0,2.0,1.0,0.16,-1.35,0.59,4662.71,4676.44,4648.98,4657.24,4657.24,4657.24,,,,,
~,M15,1.0,3.0,1.0,1.24,-2.67,1.13,4648.78,4674.96,4622.6,4657.24,4657.24,4657.24,,,,,
~,M30,2.0,2.0,2.0,-0.59,-5.6,1.53,4643.02,4678.54,4607.49,,,,,,,,
~,BBTFImpact,{M5=1|M15=1|M30=1|H1=1|H4=1|D1=1},{M30=1|H4=1|W1=1},"[13.93, 5.76, 4.91]",{M5=0-9|M15=0-9|M30=0-18|H1=0-8|H4=0-7|D1=0-7|W1=0-17|MN1=0-0},{M5=0-20|M15=0-30|M30=0-30|H1=0-30|H4=0-20|D1=0-20|W1=0-20|MN1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0|MN1=0-0},,,,,,,,,,,
~,ATRSL1buf,1.0,4664.99,4664.99,4648.18,4657.03,6.06,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.04.06 09:35,M5,3.0,2.0,1.0,0.04,-0.23,0.58,4662.78,4676.41,4649.15,4658.18,4658.18,4658.18,,,,,
~,BBTFImpact,{M5=1|M15=1|M30=1|H1=1|H4=1|D1=1},{M30=1|H4=1|W1=1},"[14.0, 5.76, 4.91]",{M5=0-9|M15=0-9|M30=0-18|H1=0-8|H4=7-7|D1=0-7|W1=0-17|MN1=0-0},{M5=0-20|M15=0-30|M30=0-30|H1=0-30|H4=0-20|D1=0-20|W1=0-20|MN1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0|MN1=0-0},,,,,,,,,,,
~,ATRSL1buf,1.0,4664.99,4664.99,4648.18,4658.17,5.88,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.04.06 09:40,M5,5.0,1.0,1.0,-0.3,1.65,0.61,4662.35,4676.6,4648.1,4654.91,4654.91,4654.91,,,,,
~,BBTFImpact,{M5=1|M15=1|M30=1|H1=1|H4=1|D1=1},{M30=1|H4=1|W1=1},"[13.57, 5.76, 4.91]",{M5=0-9|M15=0-9|M30=0-18|H1=0-8|H4=0-7|D1=0-7|W1=0-17|MN1=0-0},{M5=0-20|M15=0-30|M30=0-30|H1=0-30|H4=0-20|D1=0-20|W1=0-20|MN1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0|MN1=0-0},,,,,,,,,,,
~,ATRSL1buf,1.0,4664.99,4664.99,4648.18,4654.95,6.09,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.04.06 09:45,M5,5.0,0.0,1.0,-0.55,0.65,0.61,4661.84,4676.15,4647.52,4655.66,4655.66,4655.66,,,,,
~,M15,1.0,0.0,1.0,1.53,-9.7,1.03,4650.25,4674.1,4626.39,4655.66,4655.66,4655.66,,,,,
~,BBTFImpact,{M5=1|M15=1|M30=1|H1=1|H4=1|D1=1},{M30=1|H4=1|W1=1},"[11.59, 7.23, 6.38]",{M5=0-9|M15=0-9|M30=0-18|H1=0-8|H4=0-7|D1=0-7|W1=0-17|MN1=0-0},{M5=0-20|M15=0-30|M30=0-30|H1=0-30|H4=0-20|D1=0-20|W1=0-20|MN1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0|MN1=0-0},,,,,,,,,,,
~,ATRSL1buf,1.0,4664.99,4664.99,4648.18,4655.51,6.27,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.04.06 09:50,M5,2.0,0.0,8.0,-0.84,-3.81,0.58,4660.99,4674.43,4647.55,4656.74,4656.74,4656.74,,,,,
~,BBTFImpact,{M5=1|M15=1|M30=1|H1=1|H4=1|D1=1},{M30=1|H4=1|W1=1},"[10.74, 7.23, 6.38]",{M5=0-9|M15=0-9|M30=0-18|H1=0-8|H4=0-7|D1=0-7|W1=0-17|MN1=0-0},{M5=0-20|M15=0-30|M30=0-30|H1=0-30|H4=0-20|D1=0-20|W1=0-20|MN1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0|MN1=0-0},,,,,,,,,,,
~,ATRSL1buf,1.0,4664.99,4664.99,4648.18,4656.54,6.11,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.04.06 09:55,M5,2.0,2.0,2.0,-0.67,-7.51,0.5,4660.58,4672.12,4649.03,4662.37,4662.37,4662.37,,,,,
~,BBTFImpact,{M5=1|M15=1|M30=1|H1=1|H4=1|D1=1},{M30=1|H4=1|W1=1},"[10.33, 7.23, 6.38]",{M5=8-9|M15=0-9|M30=0-18|H1=0-8|H4=7-7|D1=0-7|W1=0-17|MN1=0-0},{M5=30-20|M15=0-30|M30=0-30|H1=0-30|H4=0-20|D1=0-20|W1=0-20|MN1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=27-0|MN1=0-0},,,,,,,,,,,
~,ATRSL1buf,1.0,4664.99,4664.99,4649.34,4662.75,6.7,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.04.06 10:00,M5,2.0,2.0,2.0,-0.38,-5.66,0.44,4660.2,4670.43,4649.98,4666.08,4666.08,4666.08,,,,,
~,M15,1.0,0.0,1.0,1.71,-2.92,1.01,4652.22,4675.76,4628.69,4666.08,4666.08,4666.08,,,,,
~,M30,3.0,2.0,2.0,-0.22,-2.76,1.51,4642.92,4678.03,4607.82,,,,,,,,
~,H1,1.0,3.0,1.0,2.32,-2.21,1.75,4646.34,4687.09,4605.59,,,,,,,,
~,BBTFImpact,{M5=1|M15=1|M30=1|H1=1|H4=1|D1=1},{M30=1|H4=1|W1=1},"[7.98, 9.3, 5.88]",{M5=0-8|M15=0-9|M30=0-18|H1=0-8|H4=8-7|D1=0-7|W1=0-17|MN1=0-0},{M5=0-30|M15=0-30|M30=0-30|H1=0-30|H4=30-20|D1=0-20|W1=0-20|MN1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=28-0|D1=0-0|W1=27-27|MN1=0-0},,,,,,,,,,,
~,ATRSL1buf,2.0,4653.15,4679.82,4653.15,4666.49,6.67,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.04.06 10:05,M5,2.0,2.0,2.0,-0.59,-5.19,0.37,4659.43,4668.15,4650.72,4658.6,4658.6,4658.6,,,,,
~,BBTFImpact,{M5=1|M15=1|M30=1|H1=1|H4=1|D1=1},{M30=1|H4=1|W1=1},"[7.21, 9.3, 5.88]",{M5=7-8|M15=0-9|M30=0-18|H1=0-8|H4=7-8|D1=0-7|W1=0-17|MN1=0-0},{M5=20-30|M15=0-30|M30=0-30|H1=0-30|H4=20-30|D1=0-20|W1=0-20|MN1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-28|D1=0-0|W1=27-27|MN1=0-0},,,,,,,,,,,
~,ATRSL1buf,2.0,4653.15,4671.27,4653.15,4659.04,6.12,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.04.06 10:10,M5,2.0,2.0,2.0,-0.5,-2.76,0.35,4658.9,4666.99,4650.8,4656.89,4656.89,4656.89,,,,,
~,BBTFImpact,{M5=1|M15=1|M30=1|H1=1|H4=1|D1=1},{M30=1|H4=1|W1=1},"[6.67, 9.3, 5.88]",{M5=0-7|M15=0-9|M30=0-18|H1=0-8|H4=0-7|D1=0-7|W1=0-17|MN1=0-0},{M5=0-20|M15=0-30|M30=0-30|H1=0-30|H4=0-20|D1=0-20|W1=0-20|MN1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-27|MN1=0-0},,,,,,,,,,,
~,ATRSL1buf,2.0,4653.15,4668.16,4653.15,4656.63,5.77,,,,,,,,,,,
